ID,Restaurant Name,Image Source,Discount,Restaurant Link
295,Visuin,https://images.deliveryhero.io/image/stores-glovo/stores/78333ac9225cfe42a9c502013021b4d611c145c958af022cc6b39b776b76d135?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/visuin-clj/
296,Foodie,https://images.deliveryhero.io/image/stores-glovo/stores/847002037004faeb606d7d275269d68ab810ee7cd9f0b19d4ccc2447a9ab3309?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/foodie-clj/
297,Rawana,https://images.deliveryhero.io/image/stores-glovo/stores/f30043291081bec09a274f9a9cee7c8a1af7250acd5e14e51dffc6c80eed01e0?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/rawana-clj/
298,Pizza Cleveanto,https://images.deliveryhero.io/image/stores-glovo/stores/83edcea7242da3b16e8bd8e73f58b66a5c03a032362d6aad9dd6b7760673557a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-cleveanto/
299,HealthU,https://images.deliveryhero.io/image/stores-glovo/stores/82e1926c5d9903facefcc057c8759f11ac4ce24a802d6e028bef49f2bd64581a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/healthu-clj/
300,Figo's Pizza,https://images.deliveryhero.io/image/stores-glovo/stores/dce1045a7b99e949e430a682b5646fca142f85d64cff8b2f845d68ab40fd3994?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/figos-pizza-and-caffe/
301,Darius Pizza,https://images.deliveryhero.io/image/stores-glovo/stores/8377e4fa3e5f150196624db0578d2bba7fb10df86aa1260162a81ba5da82a854?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/darius-pizza/
302,Black Out,https://images.deliveryhero.io/image/stores-glovo/stores/4584cef5f1622600dfc78f59c3c70b4917a04a2a8472b66a4ce5ef34854fd511?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/black-boxclj/
303,Klausen Burger Brewery,https://images.deliveryhero.io/image/stores-glovo/stores/8f3c6d52834e7630d71b968611fe9e4adb4214177821374fd50301e7cbba21e5?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/restaurant-klausenburger/
304,Dabo Doner,https://images.deliveryhero.io/image/stores-glovo/stores/42f105bbe5574609540e41dd137fcbe980160d1e654c22ce6aa6d4a1655b9afe?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/dabodonercj/
305,Marhaba Lebanese Restaurant,https://images.deliveryhero.io/image/stores-glovo/stores/43c69bf2d792f9aa61566eba47c80a068cf7aed5004e51617147356517b06746?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/marhaba-arabic-restaurant-clj/
306,Euphoria Biergarten,https://images.deliveryhero.io/image/stores-glovo/stores/e37d45a598bf8e85cdebc14ece15d66dc994601410f8e9f0e2e2b2b0cc0ac52a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/euphoria-biergarten-clj/
307,Pizzeria Dino,https://images.deliveryhero.io/image/stores-glovo/stores/eefcce61c5fddcb3ce681365dcb723bcd6d80afca51f728eff5abfe64b43c1e7?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizzeria-dino-clj/
308,Color Pizza,https://images.deliveryhero.io/image/stores-glovo/stores/53b42586b942f541294f9bff00b956415a933072aad515a2d8b767f841591a7e?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/color-pizza-clj/
309,Delice Waffle,https://images.deliveryhero.io/image/stores-glovo/stores/8a2f9d7b9117cf07e14ed9e86a54a27d362cb88074a6e21aff25c694bfdbdc14?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/delice-waffle-clj/
310,Il Forno,https://images.deliveryhero.io/image/stores-glovo/stores/cdb5d0e001e330a016cb1e6af19be3f288712f992f77bdd330dbf92b45aaf303?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/il-forno-clj/
311,Sumeshi,https://images.deliveryhero.io/image/stores-glovo/stores/c9d26b1e908dc115d7f7d61f54695d66ec6ae1b3814b407a4776c3ddc4fffe32?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sumeshi-clj/
312,Faretti,https://images.deliveryhero.io/image/stores-glovo/stores/b7a6389b894a3d2036c7721d08b376e03e252faa5ec04cde3604d85a2a9b089b?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/faretti-clj/
313,Dashi Ramen & Teriaki,https://images.deliveryhero.io/image/stores-glovo/stores/6fa8e9fc19f94f994a06a7d332fe7c3935b30b2dede9d1b31feccb2da29f0fdf?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/dashi-ramen-and-teriaki-clj/
314,Romanian Burger,https://images.deliveryhero.io/image/stores-glovo/stores/de143624b1f24917fcc7a6996bdbd00a7f2d36cace0757bb7f143010c95c6616?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/romanian-burger-clj/
315,Bick's,https://images.deliveryhero.io/image/stores-glovo/stores/95a2db432250cfdd32f5049856e83b29d422d58995c30a11a5ccdaee1b44d9b2?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/bicks-clj/
316,Wasabi Running Sushi,https://images.deliveryhero.io/image/stores-glovo/stores/dca0143cf84c6c9ef11366083572994f1202b4f483a2daf05f67a5f56ebe623d?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/wasabi-running-sushi-clj/
317,Tortelli Pasta Bar,https://images.deliveryhero.io/image/stores-glovo/stores/8dc9ff1c8c7077e2b8f5913559d3e7c56545f4263aa43407c18d5099306bca42?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/tortelli-pasta-bar-clj/
318,Papabox,https://images.deliveryhero.io/image/stores-glovo/stores/ead991e13b9c2a02f9673700eeb1f07671c7f3fae46550cb747bd26a16a19c94?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/papabox-clj/
319,Sip TastyFood,https://images.deliveryhero.io/image/stores-glovo/stores/534487fafd38e0410820e16f9d714425453322a0399eca8df7155346677a59ba?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sip-tastyfood-clj/
320,Barbacoa S.M.O.K.E.R.,https://images.deliveryhero.io/image/stores-glovo/stores/de143624b1f24917fcc7a6996bdbd00a7f2d36cace0757bb7f143010c95c6616?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/barbacoa-smoker-clj/
321,Captain Burger,https://images.deliveryhero.io/image/stores-glovo/stores/3adde17368f123e80b694a4e2884aa84ceccab2de1c23a6d4acc91bfaea3477c?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/captain-burger-clj/
322,Desaga,https://images.deliveryhero.io/image/stores-glovo/stores/a4a032f6c826f27541c3a7b3480eed2cbc9f25feac09f91098998592db69c1e8?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/desaga-clj/
323,Giuseppe By Night,https://images.deliveryhero.io/image/stores-glovo/stores/db21cce678a12574cdf860330831f7ced6c6d969270e2400136c802ab07a6d18?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/giuseppe-by-night-clj/
324,Vagabundos food truck,https://images.deliveryhero.io/image/stores-glovo/stores/8caa0b99fcd7c7184dce3efd20e5d5f6d1b5053258a35a11e0e749c5cb75404f?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/vagabundos/
325,Sushi Mania,https://images.deliveryhero.io/image/stores-glovo/stores/084d941012d4881e02d22437dcf7bfda5fe19a45a4f2084b6722bb27e79d02e9?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sushi-cluj-clj/
326,Element Pasta Bar,https://images.deliveryhero.io/image/stores-glovo/stores/fc0e7caf133daa6573a93709bfe07f7baee27754ca8a3a8f94e3949e3346184e?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/element-pasta-bar-clj/
327,Beefy Boys,https://images.deliveryhero.io/image/stores-glovo/stores/ab3108574e73dc418f06784315ef14c1a62fa912c3b88badef1bb19729d57929?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/beefy-boys-clj/
328,20Pizza,https://images.deliveryhero.io/image/stores-glovo/stores/abca009644edd4289065b182b34430944f2c715e8c69a3dce6e5640bfa31bb90?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/20pizza-clj/
329,Gloria Jean's Coffees,https://images.deliveryhero.io/image/stores-glovo/stores/92de7008c15b64fddd3ac340ad4f6c917b629783df9d22181548b52c771a3fc6?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/gloriajeanscoffees/
330,Pizza Johnny,https://images.deliveryhero.io/image/stores-glovo/stores/3db60d303c0a414a6acc2370ffa8e2a24543ee3e621a43e539c9e784bcabac9a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-johnny-clj/
331,Pizzeria Golosa,https://images.deliveryhero.io/image/stores-glovo/stores/8417ca5e9d26b5182575234df6ce3a73838250977d0c2ac9d03f000a48d4e81f?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizzeria-golosa-flr/
332,Pizza4You,https://images.deliveryhero.io/image/stores-glovo/stores/d25487a2fc5cf21ab541dce5bbdcbf9eb74f46dbc6b25900fb8ff2e261318de2?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza4you-clj/
333,California Burger,https://images.deliveryhero.io/image/stores-glovo/stores/8e5840a6f1425154ae134bb5459f2cc04679e9d0e85b6eab3291970a463c242a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/california-burger-clj/
334,Zaki Oriental Restaurant Halal,https://images.deliveryhero.io/image/stores-glovo/stores/be6d3c7049e260328b64207392da551449622b8bef6e947e755153b2fe061b5d?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/zaki-oriental-restaurant-halal-clj/
335,Dallas Night Life,https://images.deliveryhero.io/image/stores-glovo/stores/2b661b7e865fab6fa36fa13ab063839767cba4cfd1d93292a27fd341947bf079?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/dallas-night-life-clj/
336,Deutsches Haus - Casa Germana,https://images.deliveryhero.io/image/stores-glovo/stores/a0ba2b4082bf26fb5b7c1b9571e9408f6d579c4d82b1b05a0ee0b1da75dacf61?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/deutsches-haus-casa-germana/
337,Pizza Production,https://images.deliveryhero.io/image/stores-glovo/stores/fee8c46bd80143d68fb2cfe3c6d140107200c18a8caec2a06bfd4d0610bde26c?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-production-clj/
338,The Empanadas Factory,https://images.deliveryhero.io/image/stores-glovo/stores/fa48960e83ccb326a4ee04f407701d2756b114be5a5950fe46d257609906bfb9?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/the-empanadas-factory-clj/
339,Wasabi Running Sushi Vivo,https://images.deliveryhero.io/image/stores-glovo/stores/379e3162848e763c4913b8b7ace0d5124e4ab144a6ca91344461b5553c210b55?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/wasabi-running-sushi-vivo-clj/
340,The Cheesecake House,https://images.deliveryhero.io/image/stores-glovo/stores/a8f1daa11a4b3843644b2dfdfa9c8ed7d883c2a0baea8c9de44297f5d4cbf30c?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/the-cheesecake-house-clj/
341,Klausen Pubhouse,https://images.deliveryhero.io/image/stores-glovo/stores/1f148c36db890d90ed1c50c0401ec6d60529165546f6d6131485e547d41f129a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/klausen-pubhouse-clj/
342,Insomnia Caffe & Bistro,https://images.deliveryhero.io/image/stores-glovo/stores/883fdd194c768612733723028cc4b02660fbadf2017d0cc8ff02e588f44a7d8d?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/insomnia-caffe-and-bistro/
343,The Griddle,https://images.deliveryhero.io/image/stores-glovo/stores/47dbf79f9227014feefc7786d7144db39a5b06a22d3ac1d21066f2ccfccf022a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/the-griddle/
344,The Place Floresti,https://images.deliveryhero.io/image/stores-glovo/stores/b97324ad2e0680fb38b8e9cd078e550da08585fb155c7ec5c40e43ee795c72e9?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/the-place-floresti/
345,Meniu Snitel,https://images.deliveryhero.io/image/stores-glovo/stores/2075df9ef83fcff8a5b5d9dabc8a4633f46042859887237de30651b0637df2b9?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/meniu-snitel-clj/
346,Pizza Yola,https://images.deliveryhero.io/image/stores-glovo/stores/0979d497e7a94b17463e922aeff9ee4996fe6c9423d6e5cb87ddc116a0412147?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-yola-clj/
347,Kebapci,https://images.deliveryhero.io/image/stores-glovo/stores/610757eb435ac75dd11fb8c7e391ab3afe78a9dda85f007b8e11ded7a44903b9?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/kebapci-clj/
348,Street Bites,https://images.deliveryhero.io/image/stores-glovo/stores/7746539ea90c65263facb0decd8dd6621bdc661386f1050f9ecd7510e6219071?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/street-bites-clj/
349,Marhaba Steak,https://images.deliveryhero.io/image/stores-glovo/stores/222e9e746708e7f88ea5bba1ea41dc6b18377bef64a840cc8f3cdb1a2852110b?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/marhaba-steak-clj/
350,Pizza Discount,https://images.deliveryhero.io/image/stores-glovo/stores/65ace50551baf1a306516d73ec2617248a787d46801996e365acbe3e7cf4c59e?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/pizza-discount-cluj-napoca/
351,Fit & Healthy by London Brothers,https://images.deliveryhero.io/image/stores-glovo/stores/19910371305feb90c25766d41c2a11dc5041b0fff01091e95287e2f814636ade?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/fit-healthy-by-london-brothers-clj/
352,Nobori,https://images.deliveryhero.io/image/stores-glovo/stores/ed7df100aa96f296a912d97cf0fbc8edc3dafc9131c0373bd9ba8cd463f46fe4?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/nobori-clj/
353,La nu știu cine,https://images.deliveryhero.io/image/stores-glovo/stores/53830a437b1a361e8da394afd45e79c509a1cb2a0a2495f4d852513cb81ea0a9?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/la-nu-stiu-cine-clj/
354,Zucca City,https://images.deliveryhero.io/image/stores-glovo/stores/483a3bb2ceaa107758b2b013b2b2545c33d3449a02399a50966af13fbd71b732?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/zucca-city-clj/
